current_rating,previous_warnings,trips_count,sentiment_pred,sentiment_confidence,category_pred,category_confidence,decision
3.72,1,705,2,0.61,4,0.94,2
4.14,1,815,0,0.71,2,0.96,0
4.92,0,218,0,0.62,3,0.77,1
2.55,1,611,2,0.87,2,0.79,4
4.86,0,786,0,0.61,0,0.7,1
4.84,1,88,2,0.92,3,0.85,4
2.9,0,994,2,0.94,1,0.79,3
4.83,3,207,2,0.9,3,0.72,4
2.99,0,373,2,0.75,4,0.81,2
2.75,0,754,2,0.69,0,0.7,0
4.74,1,691,2,0.98,1,0.75,3
3.44,0,567,0,0.96,0,0.86,0
2.65,1,123,2,0.81,1,0.66,4
4.72,0,79,1,0.66,4,0.86,0
4.95,0,578,0,0.6,3,0.67,1
4.92,1,799,0,0.94,4,0.88,1
2.57,1,851,2,0.77,4,0.75,2
3.58,3,435,2,0.62,4,0.73,4
3.95,0,691,1,0.76,1,0.73,0
4.89,0,964,0,0.81,4,0.64,1
4.28,1,170,2,0.88,1,0.77,3
4.78,0,15,2,0.68,4,0.68,2
2.79,1,297,2,0.71,1,0.71,4
4.31,1,316,2,0.75,4,0.7,2
4.03,0,760,2,0.98,3,0.69,4
4.9,1,579,0,0.72,4,0.95,1
3.0,1,134,2,0.66,4,0.77,2
4.86,0,709,0,0.78,0,0.82,1
4.93,0,704,0,0.62,1,0.89,1
3.93,0,343,2,0.71,4,0.87,2
4.48,1,390,2,0.84,0,0.92,0
3.71,2,230,2,0.68,1,0.72,4
3.88,1,120,2,0.88,3,0.98,4
3.35,3,814,0,0.67,1,0.67,0
4.67,0,92,2,0.97,4,0.99,2
4.95,0,929,0,0.93,2,0.85,1
4.84,0,352,0,0.77,3,0.76,1
2.61,3,73,2,0.88,3,0.75,4
3.08,1,948,0,0.76,1,0.86,0
3.18,0,606,2,0.69,2,0.88,3
3.88,0,171,2,0.75,4,0.66,2
3.39,2,338,2,0.93,3,0.89,4
4.91,0,658,0,0.94,0,0.65,1
3.17,1,135,2,0.71,4,0.91,2
3.17,0,547,2,0.87,3,0.87,4
3.27,2,726,1,0.8,1,0.61,0
4.47,0,915,2,0.72,4,0.79,2
3.9,0,689,2,0.76,2,0.86,3
4.18,0,965,2,0.96,4,0.76,2
4.97,0,341,0,0.66,3,0.91,1
3.13,0,650,2,0.78,2,0.68,3
4.82,0,993,0,0.74,0,0.63,1
4.35,3,78,2,0.82,3,0.98,4
4.13,0,706,2,0.8,2,0.63,3
4.35,0,556,2,0.71,4,0.89,2
2.82,0,838,2,0.76,4,0.98,2
4.71,0,546,2,0.84,2,0.87,3
4.65,0,374,2,0.94,4,0.83,2
4.96,0,600,0,0.91,2,0.65,1
4.94,0,662,0,0.68,4,0.85,1
4.98,0,199,0,0.83,4,0.8,1
3.76,2,601,1,0.98,1,0.96,0
4.69,0,646,2,0.87,2,0.78,3
4.29,0,198,2,0.83,1,0.96,3
4.85,0,444,0,0.83,0,0.69,1
3.64,1,608,0,0.78,2,0.77,0
4.8,0,489,0,0.65,4,0.71,1
4.91,0,53,0,0.87,2,0.9,1
4.89,0,403,0,0.62,0,0.94,1
3.57,1,997,2,0.6,4,0.64,2
3.08,0,310,2,0.96,4,0.72,2
2.87,1,151,1,0.73,3,0.76,0
4.95,0,547,0,0.97,1,0.91,1
4.61,1,830,2,0.84,4,0.77,2
3.5,3,172,1,0.66,4,0.8,0
4.65,1,316,2,0.66,1,0.68,3
4.1,3,553,2,0.96,3,0.9,4
2.57,1,676,2,0.72,1,0.88,4
4.89,1,65,2,0.85,2,0.93,3
4.4,3,964,2,0.68,2,0.77,4
3.79,1,48,2,0.74,4,0.93,2
4.58,1,377,2,0.7,1,0.65,3
4.11,3,376,2,0.97,3,0.74,4
2.91,3,227,1,0.96,2,0.89,0
3.81,0,166,2,0.79,1,0.74,3
3.37,0,201,2,0.67,4,0.62,2
4.01,1,295,2,0.73,2,0.89,3
4.92,0,426,0,0.88,2,0.85,1
3.65,0,788,2,0.93,1,0.83,3
4.87,0,550,0,0.68,2,0.65,1
3.18,1,140,2,0.93,3,0.75,4
4.41,0,702,2,0.79,4,0.87,2
4.83,0,317,2,0.9,4,0.79,2
3.38,1,263,2,0.7,2,0.94,4
4.96,0,575,0,0.74,0,0.94,1
4.73,1,38,2,0.72,4,0.7,2
4.88,0,43,0,0.8,1,0.84,0
2.62,0,736,1,0.96,2,0.86,0
3.96,1,29,2,0.78,1,0.88,4
3.6,0,570,2,0.79,4,0.87,2
4.92,0,38,0,0.71,4,0.95,0
4.4,0,665,2,0.64,2,0.76,3
4.97,0,95,0,0.66,2,0.69,1
4.57,1,680,2,0.87,1,0.72,3
2.65,0,280,2,0.92,1,0.6,3
3.08,3,658,2,0.87,3,0.96,4
3.4,0,676,2,0.62,2,0.9,3
3.65,1,63,2,0.88,4,0.83,2
4.77,1,456,2,0.66,4,0.97,2
4.98,0,339,0,0.72,0,0.8,1
4.32,0,885,2,0.66,1,0.89,3
4.53,1,711,2,0.86,2,0.94,3
2.88,3,845,2,0.93,3,0.77,4
2.96,0,723,2,0.73,4,0.98,2
4.87,0,237,0,0.65,3,0.72,1
3.7,0,602,2,0.65,4,0.96,2
3.77,1,232,2,0.76,2,0.76,4
4.5,1,301,2,0.66,0,0.93,0
2.76,1,867,2,0.82,2,0.63,4
4.75,1,191,2,0.66,1,0.83,3
3.08,1,842,2,0.66,1,0.88,4
4.73,0,628,2,0.83,4,0.79,2
4.08,1,191,2,0.75,2,0.94,3
4.97,1,218,0,0.89,2,0.74,1
4.13,3,650,0,0.93,2,0.81,0
2.51,3,851,2,0.88,1,0.74,4
4.83,0,936,0,0.84,0,0.66,1
4.45,1,119,2,0.73,2,0.98,3
2.53,1,498,2,0.65,4,0.62,2
4.23,3,258,0,0.72,2,0.62,0
2.59,1,969,2,0.75,4,0.7,2
3.09,1,707,2,0.69,4,0.91,2
3.43,3,799,2,0.84,1,0.83,4
4.86,1,817,0,0.77,1,0.64,1
4.55,0,922,2,0.78,1,0.95,3
2.56,2,931,2,0.91,3,0.8,4
3.98,0,15,2,0.75,2,0.94,3
3.5,1,789,1,0.85,4,0.83,0
4.81,0,252,0,0.64,4,0.84,1
4.16,3,535,2,0.92,4,0.93,4
4.59,0,503,2,0.97,1,0.85,3
4.5,1,428,2,0.88,3,0.64,4
4.11,0,862,0,0.92,4,0.94,0
3.53,3,809,0,0.7,4,0.67,0
3.72,1,70,2,0.68,1,0.72,4
2.59,3,726,2,0.88,3,0.98,4
4.97,1,730,0,0.65,1,0.74,1
4.95,0,223,0,0.77,0,0.96,1
4.84,1,63,2,0.95,3,0.88,4
4.84,0,872,0,0.75,3,0.78,1
4.77,3,527,2,0.92,3,0.65,4
2.74,0,131,1,0.65,1,0.87,0
2.73,0,193,2,0.74,1,0.91,3
4.59,1,461,2,0.86,1,0.94,3
2.71,1,672,2,0.93,2,0.93,4
4.81,0,529,0,0.98,1,0.9,1
2.68,3,174,2,0.87,3,0.91,4
3.9,0,371,2,0.92,1,0.74,3
3.53,2,56,2,0.85,0,0.89,4
4.82,1,368,0,0.61,0,0.89,1
4.58,1,498,2,0.65,4,0.63,2
3.21,1,538,2,0.78,4,0.62,2
3.53,1,135,2,0.77,2,0.76,4
4.8,0,107,0,0.61,2,0.73,1
3.4,0,381,2,0.92,4,0.71,2
4.18,1,311,2,0.89,3,0.88,4
2.57,3,304,2,0.79,0,0.83,4
4.19,1,495,2,0.88,2,0.85,3
2.78,0,571,2,0.71,4,0.77,2
3.78,0,328,2,0.76,4,0.85,2
2.59,1,104,2,0.94,3,0.89,4
3.79,2,261,0,0.96,4,0.64,0
4.96,2,41,0,0.84,2,0.84,0
3.76,1,437,2,0.71,4,0.64,2
4.79,0,632,2,0.67,4,0.67,2
3.85,1,224,2,0.96,4,0.6,2
2.87,1,891,2,0.92,2,0.91,4
3.86,1,269,2,0.74,0,0.63,0
3.69,1,793,2,0.95,1,0.75,4
3.03,1,212,0,0.89,4,0.66,0
2.98,0,297,2,0.91,2,0.67,3
3.28,1,44,2,0.77,4,0.61,2
4.1,1,774,2,0.79,3,0.85,0
2.97,1,383,2,0.64,4,0.68,2
4.94,0,190,0,0.8,2,0.83,1
4.3,1,934,2,0.85,2,0.94,3
3.41,2,853,2,0.91,3,0.96,4
4.97,0,847,0,0.67,3,0.94,1
3.81,1,455,2,0.82,4,0.67,2
4.14,1,872,2,0.71,4,0.85,2
4.66,0,761,2,0.68,3,0.9,0
4.1,0,589,2,0.84,1,0.81,3
4.22,0,173,2,0.82,4,0.64,2
4.94,0,527,0,0.96,3,0.82,1
4.83,1,219,2,0.83,4,0.96,2
4.44,0,496,0,0.78,1,0.97,0
2.98,1,394,2,0.86,1,0.96,4
4.17,1,196,2,0.62,1,0.8,3
3.4,0,672,2,0.8,1,0.81,3
3.6,1,852,0,0.79,3,0.98,0
4.83,1,681,2,0.82,2,0.87,3
3.98,0,492,2,0.68,1,0.72,3
4.91,0,748,0,0.65,0,0.76,1
4.42,0,370,2,0.91,3,0.75,4
3.98,3,441,2,0.68,4,0.81,4
4.83,1,204,0,0.74,1,0.8,1
4.07,1,402,2,0.69,4,0.89,2
3.07,0,945,2,0.89,4,0.76,2
4.82,0,672,0,0.94,3,0.97,1
3.94,3,926,2,0.61,1,0.91,4
3.43,2,59,1,0.71,4,0.85,0
4.08,1,804,2,0.83,1,0.61,3
4.95,0,952,0,0.95,1,0.63,1
4.93,0,133,0,0.61,1,0.92,1
3.59,0,974,2,0.84,2,0.78,3
3.62,0,730,2,0.67,4,0.98,2
4.0,1,755,2,0.77,1,0.84,3
2.96,0,469,2,0.94,0,0.62,0
3.32,3,39,2,0.86,1,0.68,4
3.03,0,159,1,0.71,2,0.86,0
4.86,1,388,0,0.87,2,0.77,1
4.98,0,700,0,0.92,4,0.92,1
2.63,0,496,2,0.88,3,0.73,4
3.04,0,915,2,0.8,2,0.9,3
3.15,1,454,2,0.74,4,0.9,2
4.32,1,836,2,0.62,1,0.96,3
4.97,0,576,0,0.89,2,0.79,1
4.65,1,512,2,0.67,2,0.92,3
3.8,1,804,2,0.66,1,0.76,4
4.64,2,833,0,0.98,0,0.69,0
4.29,0,712,2,0.74,4,0.83,2
4.98,0,860,0,0.87,3,0.67,1
4.86,1,168,0,0.74,2,0.74,1
4.06,2,868,1,0.73,0,0.87,0
4.2,0,16,0,0.7,2,0.65,0
2.77,1,246,2,0.94,4,0.7,2
3.17,1,564,2,0.74,4,0.86,2
4.39,1,775,2,0.86,4,0.7,2
4.24,1,195,2,0.73,1,0.89,3
2.94,0,262,2,0.76,3,0.76,0
4.03,0,780,2,0.73,2,0.97,3
4.28,1,595,1,0.73,3,0.87,0
4.67,0,263,1,0.63,0,0.81,0
2.96,1,567,2,0.94,4,0.8,2
3.95,1,895,1,0.66,2,0.7,0
3.28,2,229,2,0.93,3,0.75,4
4.99,0,307,0,0.9,0,0.67,1
3.24,0,794,2,0.9,2,0.91,3
4.0,0,700,2,0.78,1,0.76,3
4.46,1,416,1,0.81,2,0.71,0
3.7,0,951,2,0.79,4,0.99,2
2.85,0,868,2,0.9,3,0.75,4
4.5,1,340,2,0.92,3,0.62,4
2.52,0,434,2,0.91,4,0.84,2
3.12,1,472,2,0.71,1,0.8,4
4.05,1,16,2,0.63,4,0.92,2
4.63,1,328,2,0.65,1,0.94,3
4.31,1,221,2,0.94,1,0.7,3
2.96,1,962,2,0.91,3,0.64,4
4.15,1,768,2,0.9,2,0.61,3
4.89,0,897,0,0.92,4,0.95,1
4.16,0,378,1,0.91,3,0.72,0
4.81,0,32,0,0.87,0,0.88,0
4.42,1,535,2,0.62,0,0.69,0
3.38,0,520,0,0.93,0,0.85,0
3.32,0,957,2,0.95,1,0.84,3
4.82,0,690,0,0.79,0,0.89,1
3.46,1,981,2,0.64,4,0.95,2
4.18,0,579,2,0.67,4,0.88,2
4.08,0,330,2,0.74,2,0.63,3
2.86,2,46,2,0.69,3,0.64,4
4.98,1,151,0,0.81,2,0.68,1
3.24,0,994,2,0.83,4,0.68,2
3.98,0,373,2,0.92,4,0.85,2
4.91,0,760,0,0.9,2,0.87,1
4.54,1,640,2,0.87,4,0.71,2
2.52,0,901,2,0.82,2,0.93,3
4.95,0,944,0,0.9,0,0.8,1
3.6,2,234,2,0.78,3,0.87,4
4.95,0,157,0,0.87,3,0.86,1
3.61,0,95,2,0.75,3,0.77,0
4.55,1,899,2,0.89,3,0.92,4
3.67,1,424,2,0.88,3,0.9,4
4.42,2,31,2,0.88,3,0.65,4
3.48,3,685,1,0.84,3,0.87,0
3.21,0,874,2,0.81,4,0.93,2
4.94,0,31,0,0.73,3,0.85,0
3.21,0,33,0,0.97,4,0.78,0
4.91,0,26,0,0.68,3,0.61,0
4.51,1,375,2,0.61,4,0.69,2
3.41,2,70,2,0.9,3,0.73,4
3.26,0,95,2,0.65,4,0.63,2
3.05,3,411,1,0.66,4,0.71,0
4.96,0,975,0,0.71,1,0.85,1
3.89,3,217,2,0.93,3,0.7,4
4.88,0,993,0,0.65,1,0.63,1
3.04,2,761,2,0.92,3,0.79,4
2.58,1,172,2,0.77,4,0.8,2
3.26,1,70,2,0.72,4,0.97,2
4.15,2,197,2,0.9,3,0.76,4
4.98,2,30,0,0.72,1,0.75,0
4.45,1,676,2,0.69,4,0.61,2
4.91,0,860,0,0.67,2,0.75,1
3.99,1,604,2,0.81,3,0.68,0
4.79,1,378,2,0.78,4,0.74,2
2.53,1,932,2,0.82,4,0.69,2
3.26,2,963,2,0.66,2,0.87,4
4.81,0,758,0,0.71,0,0.62,1
4.83,0,775,0,0.65,1,0.88,1
4.0,1,388,2,0.75,2,0.95,3
2.7,1,955,2,0.81,2,0.69,4
4.83,0,28,2,0.6,4,0.92,2
3.72,3,960,1,0.97,4,0.68,0
4.93,1,639,2,0.87,2,0.9,3
4.81,0,552,0,0.67,4,0.74,1
4.28,2,346,1,0.88,3,0.86,0
4.85,0,851,0,0.8,2,0.81,1
4.44,0,334,2,0.85,4,0.84,2
3.69,1,778,2,0.89,3,0.75,4
4.66,1,745,2,0.96,2,0.98,3
4.4,1,657,2,0.69,2,0.61,3
4.94,0,321,0,0.67,3,0.96,1
4.81,0,263,0,0.87,0,0.89,1
3.17,1,39,2,0.95,3,0.83,4
4.25,0,476,2,0.98,4,0.88,2
3.26,3,875,2,0.88,3,0.89,4
2.56,1,431,2,0.74,1,0.85,4
3.42,2,321,2,0.97,2,0.92,4
4.39,1,780,2,0.92,4,0.9,2
2.61,0,367,2,0.64,4,0.71,2
4.93,3,19,0,0.74,4,0.74,0
4.98,0,703,0,0.89,1,0.71,1
4.57,1,133,2,0.62,2,0.95,3
2.67,2,581,2,0.6,4,0.91,4
4.71,0,764,2,0.75,4,0.89,2
2.98,0,958,0,0.67,4,0.94,0
4.43,1,253,2,0.94,3,0.86,4
4.33,1,35,2,0.87,3,0.64,4
3.26,1,597,2,0.77,4,0.67,2
3.22,0,535,2,0.94,4,0.92,2
3.08,0,340,2,0.7,2,0.66,3
2.84,1,869,2,0.62,0,0.7,0
4.82,0,483,0,0.91,3,0.88,1
2.73,1,704,2,0.97,4,0.75,2
4.37,1,256,2,0.91,2,0.77,3
2.66,0,318,2,0.91,3,0.98,4
3.78,3,97,0,0.76,4,0.81,0
3.34,0,725,2,0.65,2,0.94,3
4.89,0,826,0,0.76,1,0.83,1
3.3,0,664,2,0.87,4,0.98,2
4.97,0,565,0,0.86,0,0.68,1
4.48,0,563,2,0.66,2,0.61,3
4.41,0,80,2,0.75,2,0.74,3
4.95,1,419,2,0.67,1,0.78,3
4.7,1,646,2,0.97,2,0.82,3
4.93,0,656,0,0.78,3,0.68,1
4.81,0,698,0,0.65,3,0.61,1
3.42,1,316,2,0.63,1,0.75,4
4.83,0,919,0,0.84,3,0.76,1
3.88,1,729,2,0.86,0,0.94,0
3.98,2,593,0,0.97,2,0.82,0
3.91,0,442,2,0.61,4,0.91,2
2.77,1,492,2,0.69,1,0.81,4
2.78,1,652,2,0.89,2,0.84,4
4.02,1,105,2,0.67,4,0.83,2
4.87,1,587,0,0.65,3,0.96,1
4.8,0,525,2,0.63,4,0.93,2
3.41,0,921,2,0.65,0,0.73,0
3.83,0,532,2,0.77,1,0.81,3
3.75,0,487,2,0.77,3,0.8,0
4.87,0,117,0,0.78,1,0.62,1
4.86,0,869,0,0.86,0,0.63,1
2.56,1,745,2,0.69,1,0.63,4
2.9,0,204,0,0.81,4,0.91,0
2.92,1,386,2,0.82,2,0.72,4
4.72,1,895,2,0.85,2,0.88,3
4.97,0,408,0,0.75,3,0.92,1
3.76,1,755,1,0.85,1,0.68,0
3.78,0,151,2,0.78,2,0.93,3
3.59,2,142,2,0.8,4,0.64,4
4.32,0,408,2,0.91,1,0.82,3
3.02,0,347,2,0.61,4,0.94,2
4.86,0,129,0,0.79,2,0.74,1
4.12,0,708,1,0.97,2,0.95,0
4.99,0,410,0,0.85,2,0.61,1
4.49,1,926,2,0.73,4,0.67,2
3.47,1,544,2,0.97,1,0.72,4
3.59,1,769,2,0.98,0,0.88,0
2.93,3,186,1,0.93,1,0.95,0
2.61,1,418,2,0.79,2,0.62,4
4.83,1,518,1,0.85,0,0.93,0
3.82,2,99,1,0.8,2,0.89,0
4.91,0,523,0,0.93,3,0.67,1
4.63,0,877,2,0.71,4,0.85,2
3.33,3,195,1,0.73,4,0.82,0
4.82,0,97,0,0.91,1,0.66,1
4.59,1,877,0,0.87,0,0.96,0
2.76,1,677,2,0.95,2,0.62,4
4.26,1,194,2,0.66,0,0.79,0
2.78,1,317,2,0.94,0,0.63,0
4.05,1,257,0,0.8,1,0.72,0
3.78,1,247,2,0.7,4,0.8,2
4.95,0,286,0,0.81,1,0.85,1
4.92,0,681,0,0.93,1,0.95,1
4.54,2,228,2,0.96,2,0.87,4
3.59,0,372,2,0.89,3,0.7,4
4.84,0,691,0,0.83,3,0.89,1
4.99,0,838,0,0.88,3,0.75,1
4.2,1,996,2,0.73,2,0.78,3
3.27,2,815,1,0.84,1,0.73,0
4.22,2,573,0,0.65,1,0.76,0
4.11,3,534,2,0.88,3,0.93,4
4.72,1,343,2,0.87,3,0.72,4
3.78,1,650,2,0.78,4,0.75,2
3.37,1,161,2,0.9,3,0.78,4
3.98,1,818,2,0.85,3,0.94,0
4.81,1,575,2,0.63,2,0.83,3
3.99,2,711,1,0.94,0,0.72,0
2.71,0,91,0,0.88,0,0.66,0
2.85,1,490,1,0.64,2,0.7,0
4.28,1,627,2,0.93,1,0.97,3
2.96,1,802,2,0.82,4,0.89,2
4.1,0,97,2,0.93,2,0.89,3
3.26,1,524,2,0.89,1,0.89,4
4.37,2,653,0,0.87,4,0.91,0
3.38,0,889,2,0.95,4,0.7,2
4.98,0,43,0,0.63,2,0.83,0
4.92,1,261,0,0.83,2,0.78,1
5.0,0,61,0,0.78,4,0.73,1
3.18,1,14,2,0.71,4,0.89,2
4.88,0,687,0,0.95,0,0.66,1
3.79,1,518,0,0.71,0,0.76,0
4.96,0,604,0,0.62,4,0.66,1
3.61,1,670,2,0.94,4,0.79,2
3.32,0,435,2,0.9,1,0.97,3
4.36,1,798,2,0.6,2,0.81,3
3.77,0,321,2,0.93,2,0.78,3
2.82,0,119,1,0.95,0,0.78,0
3.22,3,12,1,0.6,4,0.95,0
3.77,1,371,2,0.97,2,0.97,4
4.45,1,178,2,0.72,1,0.81,3
4.73,1,996,2,0.93,3,0.63,4
2.75,3,404,1,0.95,2,0.63,0
3.18,0,307,2,0.89,4,0.8,2
4.98,0,315,0,0.79,1,0.66,1
4.55,0,74,2,0.71,4,0.73,2
4.26,1,251,2,0.64,1,0.72,3
4.55,0,271,2,0.95,4,0.75,2
2.53,1,270,2,0.71,2,0.91,4
4.79,0,68,2,0.92,3,0.79,4
3.09,3,795,2,0.93,1,0.79,4
3.11,1,852,2,0.9,1,0.92,4
4.22,3,282,2,0.72,1,0.95,4
3.74,0,779,2,0.97,0,0.65,0
2.71,1,901,1,0.63,3,0.61,0
4.93,0,762,2,0.82,2,0.68,3
4.39,1,938,2,0.61,2,0.93,3
3.2,1,536,2,0.99,4,0.95,2
4.73,1,420,2,0.86,1,0.84,3
4.98,3,26,0,0.96,4,0.74,0
3.05,1,73,0,0.95,2,0.84,0
4.92,3,40,0,0.74,2,0.72,0
3.64,2,855,2,0.92,1,0.99,4
4.11,0,312,1,0.99,1,0.66,0
4.86,0,311,0,0.66,0,0.87,1
4.31,3,352,2,0.87,3,0.82,4
3.71,1,289,2,0.82,2,0.77,4
3.02,0,108,2,0.88,4,0.94,2
2.67,1,271,1,0.76,0,0.95,0
4.8,1,817,2,0.72,1,0.74,3
4.92,0,171,0,0.61,1,0.85,1
4.42,3,181,1,0.83,2,0.82,0
3.45,2,758,2,0.96,3,0.69,4
3.54,1,863,2,0.87,3,0.87,4
4.15,3,340,1,0.8,0,0.76,0
2.75,0,34,2,0.74,2,0.94,3
4.88,0,134,0,0.76,0,0.72,1
4.8,0,765,0,0.71,4,0.64,1
4.96,0,90,0,0.82,4,0.93,1
3.91,3,35,2,0.64,2,0.98,4
4.43,1,399,2,0.72,1,0.66,3
3.24,1,44,2,0.87,4,0.78,2
3.09,2,993,2,0.86,3,0.97,4
4.68,3,852,2,0.71,1,0.77,4
4.83,0,908,0,0.72,0,0.96,1
3.12,1,203,1,0.84,1,0.63,0
4.67,1,146,2,0.82,1,0.7,3
2.89,3,50,1,0.74,2,0.76,0
4.65,0,685,2,0.83,4,0.73,2
3.92,0,624,2,0.72,4,0.95,2
2.84,0,496,2,0.69,2,0.77,3
3.72,0,23,2,0.62,4,0.98,2
3.23,3,699,2,0.78,0,0.87,4
2.72,2,405,0,0.76,3,0.85,0
3.65,0,615,1,0.87,3,0.77,0
4.25,2,241,0,0.96,0,0.85,0
3.41,3,448,2,0.69,2,0.67,4
3.06,1,103,2,0.77,4,0.65,2
4.03,2,105,2,0.8,1,0.73,4
3.05,1,361,2,0.66,4,0.94,2
3.37,1,974,2,0.85,4,0.86,2
4.62,2,399,2,0.96,3,0.68,4
4.64,1,645,2,0.84,4,0.83,2
3.79,0,293,2,0.73,4,0.94,2
3.33,1,166,2,0.82,4,0.97,2
3.16,0,600,2,0.88,4,0.86,2
3.88,3,190,2,0.82,0,0.85,4
4.8,3,485,2,0.94,3,0.71,4
4.53,0,390,2,0.83,2,0.92,3
3.1,0,492,2,0.67,2,0.65,3
3.63,3,625,2,0.98,3,0.97,4
3.24,1,104,2,0.74,4,0.8,2
3.1,1,105,2,0.7,2,0.82,4
4.12,1,215,2,0.9,3,0.85,4
2.64,3,96,0,0.63,0,0.96,0
2.62,0,611,2,0.79,4,0.89,2
4.87,0,948,0,0.68,1,0.69,1
4.07,3,974,2,0.89,3,0.83,4
4.86,0,112,0,0.75,2,0.98,1
4.23,0,477,2,0.92,4,0.78,2
4.82,0,590,0,0.78,0,0.99,1
3.97,3,828,1,0.79,1,0.94,0
2.94,0,462,2,0.97,4,0.81,2
4.09,0,169,2,0.9,3,0.94,4
3.09,2,443,2,0.87,3,0.97,4
3.9,1,334,2,0.66,0,0.98,0
4.4,2,181,2,0.78,3,0.96,4
4.14,2,636,2,0.78,3,0.85,4
3.72,3,115,0,0.74,2,0.91,0
3.8,3,497,1,0.67,3,0.99,0
3.5,2,860,1,0.93,3,0.83,0
4.88,2,42,0,0.92,2,0.86,0
4.89,1,241,2,0.86,1,0.63,3
4.97,0,920,0,0.81,1,0.98,1
2.83,1,727,2,0.74,3,0.74,0
4.9,0,388,0,0.7,3,0.78,1
3.83,0,987,2,0.64,4,0.76,2
4.86,0,313,0,0.78,2,0.9,1
4.84,1,129,2,0.76,4,0.91,2
3.07,1,497,2,0.93,2,0.8,4
2.56,0,862,2,0.67,4,0.65,2
4.85,0,314,0,0.82,0,0.92,1
3.41,0,113,2,0.76,2,0.79,3
3.54,0,580,2,0.77,1,0.97,3
3.41,1,407,2,0.71,0,0.61,0
4.75,1,540,2,0.85,1,0.82,3
4.85,1,736,0,0.71,3,0.94,1
2.99,3,469,0,0.67,3,0.71,0
4.7,1,249,2,0.88,1,0.95,3
4.92,0,156,0,0.7,0,0.62,1
3.52,3,542,1,0.79,3,0.74,0
4.98,0,941,0,0.83,4,0.68,1
4.64,1,964,2,0.75,0,0.78,0
5.0,1,785,0,0.6,4,0.77,1
4.67,3,710,1,0.8,2,0.73,0
3.34,3,212,2,0.83,2,0.84,4
3.38,3,581,1,0.97,3,0.98,0
4.36,3,979,0,0.94,3,0.88,0
3.64,1,271,2,0.6,4,0.82,2
3.7,3,954,0,0.65,0,0.82,0
4.91,0,760,0,0.85,4,0.89,1
4.8,0,967,0,0.79,2,0.81,1
4.86,0,674,0,0.87,1,0.97,1
4.74,0,363,2,0.66,1,0.64,3
4.38,0,751,2,0.65,4,0.7,2
4.81,0,995,0,0.77,0,0.8,1
2.97,3,922,2,0.91,4,0.9,4
4.88,0,284,0,0.68,0,0.9,1
3.86,1,349,2,0.88,4,0.93,2
4.77,0,556,2,0.92,4,0.79,2
4.5,1,104,2,0.99,3,0.82,4
4.19,0,47,2,0.87,4,0.67,2
4.85,0,808,0,0.81,2,0.8,1
3.76,0,312,2,0.81,1,0.82,3
2.92,1,374,2,0.99,3,0.82,4
2.67,0,756,2,0.98,1,0.98,3
4.08,1,43,2,0.78,2,0.74,3
3.3,3,211,0,0.96,4,0.74,0
4.78,1,749,2,0.69,2,0.97,3
4.99,0,928,0,0.64,3,0.94,1
4.54,3,942,1,0.92,3,0.76,0
4.1,0,913,2,0.75,4,0.99,2
4.74,1,550,2,0.8,1,0.8,3
4.81,1,486,2,0.81,1,0.75,3
4.96,0,840,0,0.66,0,0.74,1
4.02,0,263,2,0.82,4,0.85,2
3.94,1,163,2,0.97,2,0.87,4
4.85,0,39,0,0.69,3,0.76,0
3.49,1,431,2,0.65,4,0.99,2
4.43,1,60,2,0.68,1,0.69,3
3.53,0,520,2,0.95,4,0.65,2
3.08,2,94,2,0.64,0,0.64,4
4.61,3,669,2,0.96,3,0.92,4
4.96,0,728,0,0.92,1,0.78,1
4.94,0,104,0,0.72,4,0.85,1
2.93,0,516,2,0.69,4,0.92,2
4.61,1,275,2,0.84,1,0.87,3
3.87,1,335,2,0.73,4,0.65,2
4.98,0,905,0,0.61,1,0.99,1
4.21,0,782,2,0.88,3,0.84,4
2.7,1,46,2,0.71,1,0.93,4
4.2,1,687,2,0.93,2,0.71,3
4.67,0,712,2,0.82,4,0.82,2
4.4,0,664,2,0.72,4,0.99,2
3.14,1,789,2,0.99,4,0.83,2
4.9,0,435,2,0.62,2,0.83,3
4.24,3,541,1,0.69,0,0.7,0
2.92,0,633,2,0.95,1,0.94,3
4.0,0,132,2,0.8,2,0.82,3
5.0,0,694,0,0.65,0,0.91,1
4.23,1,607,2,0.9,4,0.63,2
2.65,0,595,2,0.97,4,0.77,2
3.27,0,983,1,0.66,1,0.92,0
4.46,3,334,2,0.9,4,0.98,4
4.95,0,977,0,0.69,3,0.9,1
4.05,3,472,1,0.99,3,0.84,0
4.83,0,111,0,0.64,3,0.82,1
4.94,0,240,0,0.94,3,0.85,1
3.22,2,789,1,0.98,2,0.66,0
4.28,3,889,2,0.79,0,0.69,4
3.53,0,138,2,0.73,2,0.91,3
4.94,0,906,0,0.82,2,0.7,1
4.82,0,701,0,0.71,2,0.93,1
4.87,1,315,2,0.67,2,0.62,3
4.89,1,551,2,0.88,2,0.96,3
4.36,1,519,2,0.86,4,0.78,2
4.94,0,669,0,0.8,3,0.68,1
3.61,2,849,2,0.63,0,0.83,4
4.08,0,969,2,0.62,0,0.99,0
4.91,1,838,0,0.69,4,0.66,1
4.89,0,593,0,0.85,3,0.62,1
4.34,1,385,2,0.88,1,0.8,3
4.35,1,479,2,0.75,2,0.7,3
4.04,2,456,0,0.63,1,0.74,0
